-2.698,121.901
-8.126,111.141
-2.131,106.116
-3.769,114.809
-2.766,115.236
0.743,99.3673
-3.696,102.392
-2.216,113.914
-7.786,112.858
-1.875,114.809
4.448,96.835
-3.239,104.072
-1.259,102.346
-7.358,107.195
0.769,103.404
-6.864,106.953
-5.109,104.146
-6.402,106.792
-5.117,105.307
-6.322,107.337
-9.452,124.597
-9.539,119.139
0.14,110.521
-8.323,114.666
-7.732,110.402
-2.467,139.203
-0.472,104.425
-3.288,133.943
3.796,97.006
-7.012,111.379
1.577,99.278
-6.238,106.975
-7.966,112.632
-7.574,112.286
-4.028,104.007
-1.098,121.537
4.751,96.952
0.389,109.140
-2.788,102.713
-0.145,102.989
-2.644,101.433
-2.591,140.669
-6.858,109.104
-1.122,131.488
-3.459,119.881
-4.813,104.752
-2.063,101.394
-7.134,107.621
1.086,97.741
-8.620,120.6
0.120,117.4
1.575,99.634
-2.741,106.440
-9.776,124.419
0.0734,100.529
-10.554,121.833
4.472,97.975
-3.613,102.667
3.326,99.156
-1.237,116.852
-8.424,115.260
-2.582,121.171
-2.326,115.615
1.121,107.329
-5.626,132.752
-8.929,116.891
-7.431,110.688
-7.967,113.906
2.97,99.068
-0.441,101.524
3.337,99.057
-1.673,123.554
0.876,120.758
-4.654,121.901
-7.785,126.348
-3.507,136.747
-4.800,105.313
1.011,97.481
0.925,122.49
0.705,121.719
1.118,99.812
-8.219,114.361
-7.155,112.572
4,108.25
2.978,99.278
-0.975,112.810
-0.069,110.998
4.306,126.803
-2.012,115.188
-3.481,138.478
-6.187,106.487
-3.145,102.209
-6.283,106.711
-0.947,100.417
-3.012,112.429
-2.855,134.323
-4.045,135.676
-3.451,115.568
-5.310,119.742
-3.134,121.171
-6.194,134.550
4.710,107.971
-3.994,121.582
-1.872,101.433
-0.664,101.071
-7.884,111.046
-6.139,106.040
0.715,124.464
-8.652,117.361
-7.363,109.900
-6.865,107.492
-7.646,112.899
3.174,99.500
-7.013,108.571
-3.097,133.019
-6.348,107.763
-1.526,119.510
-4.436,119.649
-7.668,109.652
1.372,99.273
-4.042,103.227
-0.781,132.393
1.061,104.518
-6.28,120.504
-7.059,109.429
-7.594,111.904
3.311,97.351
-7.039,109.902
-6.927,106.93
-2.269,119.974
-6.779,108.285
-0.788,100.655
-5.554,119.673
-0.964,100.890
5.452,95.477
1.849,98.704
0.405,123.841
4.522,97.611
-3.426,104.612
-7.638,111.046
-6.745,111.046
4.787,95.645
2.346,125.412
-4.022,120.066
2.198,98.572
-7.617,108.907
-3.998,122.51
-3.016,129.486
-7.154,110.950
-2.615,115.520
0.221,99.634
-7.795,110.369
-7.350,108.217
1.736,98.785
-9.530,124.906
-0.303,100.383
-6.2888889,106.7180556
-8.2186111,114.3669444
-7.627753,111.505483
-7.867827,111.466003
-7.6493413,111.3381593
-8.204614,111.08769
-7.38993,111.46193
-7.0306912,112.7450068
-7.809356,112.032356
-7.917704,113.813483
-8.1014419,112.162762
-8.05,111.7166667
-8.0666667,111.0900
-7.602932,111.901808
-7.702534,113.955605
-8.0495643,112.6884549
-8.172357,113.700302
-6.9253999,113.9060624
-6.8623098,108.8001936
-7.1666667,113.4666667
-7.753965,113.210675
-8.137022,113.226601
0.882681,124.4669566
-8.7493146,115.1711298
-7.1608,112.416550
-7.4530278,112.7173389
-7.5782556,109.2058436
-7.488075,112.427027
-7.15665,112.6555
-7.546839,112.226479
-7.4722222,112.4336111
-7.289166,112.734398
-7.629714,111.513702
-8.1,112.1500
-7.981894,112.626503
-7.8671,112.5239
-7.644872,112.903297
-7.816895,112.011398
-7.756928,113.211502
-1.7083922,103.0817903
-1.6401338,101.8891721
-1.8720467,101.4339148
-2.1752789,101.9804613
-1.596672,103.615799
-2.2654937,102.6905326
-1.2332122,103.7984428
-1.3291599,103.89973
-1.2592999,102.3463875
-1.596672,103.615799
-2.06314,101.387199
2.583333,96.083333
2.3589459,97.87216
3.3115056,97.3516558
3.3088666,97.6982272
5.255443,95.9885456
4.4482641,96.8350999
4.4542745,96.1526985
5.4529168,95.4777811
5.0742659,95.940971
5.18254,96.89005
4.9786331,97.2221421
3.0512643,97.3368031
3.955165,97.3516558
4.2328871,98.0028892
4.1248406,96.4929797
4.7873684,95.6457951
4.7748348,97.0068393
5.1548063,96.195132
5.55,95.3166667
5.8946929,95.3192982
4.48,97.9633333
5.1880556,97.1402778
2.6449927,98.0165205
0.7432372,99.3673084
1.5774933,99.2785583
1.8493299,98.704075
2.0405246,99.1013498
2.3502398,99.2785583
2.3439863,100.1703257
2.8174722,99.634135
2.9781612,99.2785583
2.8675801,98.265058
3.1052909,98.265058
3.4201802,98.704075
3.8653916,98.3088441
0.7086091,97.8286368
2.1988508,98.5721016
2.545786,98.299838
2.5833333,98.8166667
3.3371694,99.0571089
3.1740979,99.5006143
1.5758644,99.634135
1.1186977,99.8124935
1.7403745,98.7827988
2.965122,99.800331
2.96,99.06
3.3856205,99.2009815
3.585242,98.6755979
3.594462,98.482246
1.380424,99.273972
-1.426001,98.9245343
-1.7223147,100.8903099
-0.803027,100.644402
-0.6881586,100.997658
-0.4797043,100.5746224
-0.5546757,100.2151578
-0.2209392,100.1703257
3.168216,99.4187929
0.1288752,99.7901781
-1.4157329,101.2523792
-1.1120568,101.6157773
0.2213005,99.634135
-0.95,100.3530556
-0.803027,100.644402
-0.6810286,100.7763604
-0.470679,100.4059456
-0.3055556,100.3691667
-0.22887,100.632301
-0.6264389,100.1179574
-0.4411596,101.5248055
-0.7361181,102.2547919
-0.1456733,102.989615
0.441415,102.088699
-0.789275,113.921327
0.146671,101.1617356
1.0410934,100.439656
1.4897222,102.0797222
1.6463978,100.8000051
0.5333333,101.4500
1.665742,101.447601
-1.697,101.264
-2.1752789,101.9804613
-2.2654937,102.6905326
-1.7083922,103.0817903
-1.596672,103.615799
-1.3291599,103.89973
-1.2332122,103.7984428
-1.2592999,102.3463875
-1.6401338,101.8891721
-1.596672,103.615799
-4.0283486,104.0072348
-3.4559744,105.2194808
-3.651581,103.770798
-3.7863889,103.5427778
-2.8625305,102.989615
-2.5442029,10.37289167
-2.6095639,10.47520939
-4.6681951,104.0072348
-3.8567934,104.7520939
-3.426544,104.6121475
-37286029,102.8975098
-2.9911083,104.7567333
-3.440956,104.235397
-4.03767,103.265297
-3.2966667,102.8616667
-4.3248409,103.035694
-3.4548154,102.6675575
-3.4219555,102.1632718
-4.6792278,103.4511768
-4.0622929,102.5642261
-2.5760003,101.1169805
-2.992617,104.382202
-3.651431,102.578201
-3.7955556,102.2591667
-5.1490396,104.1930918
-5.3027489,104.5655273
-5.5622614,105.5474373
-5.1134995,105.6881788
-4.8008086,105.3131185
-4.8133905,104.7520939
-4.4963689,104.5655273
-4.3176576,105.5005483
-5.493245,105.0791228
-5.45,105.2666667
-5.1166667,105.0300
-2.2884782,106.0640179
-2.8708938,107.9531836
-2.2884782,106.0640179
-2.2884782,106.0640179
-2.2884782,106.0640179
-2.8708938,107.9531836
-2.129323,106.109596
1.05,103.3666667
1.0619173,104.5189214
3.9329945,108.1812242
-0.1627686,104.6354631
1.0456264,104.0304535
0.9179205,104.446464
-57985266,106.5071982
-6.269,106.806
-6.225,106.9004
-6.1864,106.834
-6.1683,106.7588
-6.1237,106.8768
-6.479679,106.824965
-6.8649,106.9536
-6.8172531,107.1307289
-6.9147444,107.6098111
-7.227906,107.908699
-7.327954,108.214104
-7.3333333,108.3500
-6.9833333,108.4833333
-6.715534,108.564003
-6.8531026,108.2258897
-6.8329,107.9532
-6.336315,108.325104
-6.569361,107.752403
-6.5386806,107.4499404
-6.3455,107.2666
-6.2333333,107
-6.840651,107.512302
-6.6,106.0800
-6.9196,106.9272
-6.9174,107.6191
-6.715534,108.564003
-6.2333333,107
-6.39,106.83
-6.8995,107.5339
-7.327954,108.214104
-7.3666667,108.5333333
-7.733333,109
-7.4832133,109.140438
-7.390747,109.3638
-7.402706,109.681396
-7.678682,109.656502
-7.709731,110.008003
-7.362109,109.899399
-7.481253,110.213799
-7.523819,110.595901
-7.711687,110.595497
-7.6808818,110.8195292
-7.817782,110.920601
-7.5961111,110.9508333
-7.430229,111.021301
-7.0217194,110.9625854
-6.95,111.4166667
-6.71124,111.345299
-6.751338,111.038002
-6.804087,110.838203
-6.5596059,110.6717
-6.888115,110.639297
-6.9666667,110.4166667
-7.316669,110.174797
-6.919686,110.205597
-6.8941111,109.7234519
-6.882887,109.669998
-6.884234,109.377998
-6.8666667,109.1333333
-6.8833333,109.0500
-7.481253,110.213799
-7.5666667,110.8166667
-7.302328,110.4729
-6.9666667,110.4166667
-6.882887,109.669998
-6.8666667,109.1333333
-7.8266798,110.1640846
-7.8846111,110.3341111
-8.0305091,110.6168921
-7.797224,110.368797
-6.314835,106.103897
-6.33518256,106.1579704
-6.1783056,106.6318889
-6.12009,106.150299
-6.1783056,106.6318889
-6.0169825,106.040506
-6.12009,106.150299
-8.361852,114.6418
-8.544516,115.119797
-8.5819296,115.1770586
-8.544185,115.3255
-8.5389222,115.4045111
-8.454303,115.354897
-6.3996057,108.0503042
-8.113831,115.126999
-8.65629,115.222099
-8.6464599,116.1123078
-8.694623,116.2777073
-8.5134471,116.5609857
-8.6529334,117.3616476
-8.4966318,118.4747173
-8.460566,118.727402
-8.9292907,116.8910342
-8.5833333,116.1166667
-8.460566,118.727402
-9.6548326,119.3947135
-9.9802103,120.3435506
-1.01833333,123.5833333
-9.7762816,124.4198243
-9.4522647,124.597132
-9.4125796,124.9506625
-8.2754027,124.7298765
-8.4719075,123.4831906
-8.3130942,122.9663018
-8.6766175,122.1291843
-8.854053,121.654198
-8.7430424,120.9876321
-8.6796987,120.3896651
-1.07386421,123.1239049
-8.6688149,120.0665236
-9.4879226,119.6962677
-9.539139,119.1390642
-86753545,121.3084088
-8.6206712,120.6199895
-1.01833333,123.5833333
1.361328,109.309998
0.8209729,109.477699
0.4237287,109.7591675
-0.022523,109.330307
0.119275,110.597298
-1.859098,109.971901
0.080238,111.495499
-0.7931004,113.9060624
0.015637,110.888603
-0.7000681,111.6660725
-0.9225877,110.0449662
-0.3533938,109.4735066
-0.022523,109.330307
0.908795,108.984596
-6.1961131,106.8630174
-6.1952992,106.8630737
-0.0459972,110.1313251
-1.875943,114.8092691
-0.9587136,115.094045
-2.6267517,111.2368084
-1.9269166,111.1891151
-3.0123467,112.4291464
-0.9758379,112.8105512
-2.6849607,113.9536466
-2.0123999,115.188916
-0.1362171,114.3341432
-2.21,113.92
-3.7694047,114.8092691
-6.332973,106.807915
-7.3666667,108.5333333
-3.0714738,114.6667939
-2.9160746,115.0465991
-2.7662681,115.2363408
-2.6153162,115.5207358
-2.4421225,115.188916
-1.864302,115.5681084
-3.4512244,115.5681084
-2.3260425,115.6154732
-3.328499,114.589203
-3.4666667,114.75
-1.7175266,115.9467997
0.1353881,115.094045
-0.1336655,116.6081653
0.9433774,116.9852422
2.0450883,117.3616476
3.584221,116.647797
2.9042476,116.9852422
4.0609227,117.666952
-1.2917094,116.5137964
3.551869,117.0794082
-1.2635389,116.8278833
-0.502183,117.153801
3.03,117.6333333
0.1333333,117.0500
0.6870994,124.0641419
1,124.5833333
3.5303212,125.5438967
4.092,126.768
1.0946773,124.4641848
1.5327973,124.994751
0.818691,123.5280072
2.345964,125.4124355
1.0278551,124.7298765
1.4917014,124.842843
1.4553529,125.204697
1.3234131,124.8384504
0.7333333,124.3166667
-1.6408137,123.5504076
-1.6408137,123.5504076
-2.3003072,121.5370003
-1.391922,120.766998
-0.4233155,119.8352303
0.8768231,120.7579834
0.9695452,121.3541631
0.5817607,120.8039474
-1.098757,121.5370003
-0.898583,119.850601
-6,120.0500
-5.4329368,120.2051096
-5.5169316,120.0202964
-5.554579,119.6730939
-5.4162493,119.4875668
-5.3102888,119.742604
-5.2171961,120.112735
-4.94695,119.578903
-4805035,119.5571677
-4.4172651,119.6730939
-2.083333,120.216667
-4.3518541,119.9277947
-4.022229,120.0665236
-3.7738981,120.0202964
-3.793071,119.6408
-3.563128,119.7612
-3.3052214,120.2512728
-3.0753003,119.742604
-2.2690446,119.9740534
-2.5825518,121.1710389
-5.1333333,119.4166667
-4.0166667,119.6236111
-3,120.0200
-5.3096355,122.9888319
-4.901629,122.6277455
-3.9380432,122.0837445
-4.049665,121.593803
-4.2027915,122.4467238
-4.6543462,121.9017954
-5.3264442,123.5951925
-3.1347227,121.1710389
-4.7023424,123.0338767
-3.3803291,122.0837445
-3.972201,122.5149028
-5.46667,122.633
0.7013419,122.2653887
0.5333333,123.0666667
0.7055278,121.7195459
0.5657885,123.3486147
0.9252647,122.4920088
0.5333333,123.0666667
-3.0297251,118.9062794
-3.3419323,119.1390642
-2.960135,119.368202
-2.7293364,118.9295737
-1.5264542,119.5107708
-7.5322642,131.3611121
-5.7512455,132.7271587
-3.0166501,129.4864411
-3.3927754,126.7819505
-6.1946502,134.5501935
-31271575,128.4008357
-34150761,130.390488
-3.65607,128.166419
-5.640851,132.7475093
1.3121235,128.4849923
1.3121235,128.4849923
-1.8666667,125.3666667
1.3121235,128.4849923
1.3121235,128.4849923
1.3121235,128.4849923
0.7833333,127.3666667
0.6833333,127.0400
-2.885237,132.2658282
-3.660925,133.774506
-2.8551699,134.3236557
-1.9056848,133.329466
-0.8614531,134.0620421
-0.8666667,131.2500
-0.8666667,131.2500
-1.0915151,130.8778586
-0.8666667,131.2500
-8.4960406,140.3945527
-4.0004481,138.7995122
-2.533,140.717
-3.5095462,135.7520985
-1.7469359,136.1709012
-1.0381022,135.9800848
-3.7876441,136.3624686
-4.0836111,137.1847222
-4.4553223,137.1362125
-5.7400018,140.3481835
-7.102232,139.396393
-5.0573958,138.3988186
-4.4939717,139.5279996
-4.5589872,140.5135589
-3.481132,138.4787258
-1.868727,138.743607
-3.3449536,140.7624493
-2.8435717,136.670534
-0.7295099,135.6385125
-2.5331255,137.7637565
-2.533,140.717
2.3465638,998.124935
1.8799353,100.1703257
1.1255279,97.5247243
1.1255279,97.5247243
1.281964,97.61594
0.9208765,102.6675575
-2.06314,101387199
-3.7955556,102.2591667
-4.5256967,105.0791228
-5.3539884,104.9622498
-4.0044783,105.3131185
-0.1627686,104.6354631
3.1055459,105.6537231
-7.716165,110.335403
-8.3739076,116.2777073
-1.05541116,121.8334868
0.7152651,124.4641848
0.4053215,123.8411288
-1.3834127,120.0665236
-2.8621942,119.8352303
-77851588,126.3498097
-3.3927754,126.7819505
2.3656672,128.4008357
-0.781856,132.3938375
3.1472,101.6997
-2.3745692,138.3190276
-3.7852847,139.4466005
-3.971033,138.3190276
-4.4069496,138.2393528
-4.0193872,135.9610446
-3.5076422,136.7478493
-4.0974893,136.4393054
